source,target,weight,synapse_count
15588,19348,9,9
15588,26488,9,9
15609,11493,9,9
15609,30487,9,9
15609,100541,9,9
15649,12151,9,9
15660,19004,9,9
15660,22272,9,9
15660,102062,9,9
15687,12412,9,9
15697,20683,9,9
15697,155685,9,9
15697,158191,9,9
15702,156960,9,9
15741,14567,9,9
15753,11926,9,9
15778,11191,9,9
15806,12582,9,9
15819,10133,9,9
15819,10662,9,9
15819,152642,9,9
15845,18451,9,9
15862,19116,9,9
15862,21560,9,9
15869,19661,9,9
15869,23742,9,9
15869,27472,9,9
15869,152620,9,9
15881,16419,9,9
15881,39733,9,9
15881,102493,9,9
15913,17742,9,9
15913,20116,9,9
15925,13383,9,9
15925,16869,9,9
15933,20593,9,9
15979,12236,9,9
16025,15391,9,9
16064,24217,9,9
16067,16617,9,9
16067,17483,9,9
16067,20401,9,9
16067,21368,9,9
16067,21719,9,9
16067,25897,9,9
16067,28620,9,9
16067,101219,9,9
16067,158242,9,9
16067,158754,9,9
16079,19056,9,9
16097,10242,9,9
16097,26566,9,9
16107,28716,9,9
16112,17342,9,9
16122,13530,9,9
16122,19454,9,9
16155,11182,9,9
16209,17584,9,9
16241,11182,9,9
16245,11191,9,9
16254,13884,9,9
16254,23630,9,9
16290,10782,9,9
16290,10960,9,9
16290,11400,9,9
16290,11809,9,9
16290,14096,9,9
16290,23478,9,9
16328,10555,9,9
16328,30461,9,9
16473,11262,9,9
16473,25871,9,9
16486,14626,9,9
16486,153863,9,9
16512,10340,9,9
16512,12088,9,9
16512,12711,9,9
16512,153509,9,9
16519,12072,9,9
16544,11514,9,9
16589,10692,9,9
16589,11059,9,9
16589,13333,9,9
16595,19351,9,9
16617,15702,9,9
16617,16241,9,9
16619,10662,9,9
16619,11809,9,9
16622,19848,9,9
16622,26177,9,9
16630,17285,9,9
16682,12880,9,9
16721,10791,9,9
16721,16254,9,9
16721,28339,9,9
16734,12399,9,9
16763,10755,9,9
16763,19590,9,9
16763,20199,9,9
16763,20683,9,9
16763,22576,9,9
16763,154207,9,9
16801,13612,9,9
16801,24141,9,9
16803,11925,9,9
16824,11505,9,9
16824,13738,9,9
16824,17264,9,9
16901,26390,9,9
16910,21588,9,9
17037,20401,9,9
17037,23340,9,9
17037,25146,9,9
17037,25671,9,9
17103,11529,9,9
17103,14076,9,9
17103,156308,9,9
17130,16035,9,9
17150,12591,9,9
17150,100541,9,9
17155,10571,9,9
17161,11706,9,9
17161,12479,9,9
17161,159614,9,9
17176,154304,9,9
17177,16971,9,9
17185,10722,9,9
17185,11420,9,9
17185,11422,9,9
17188,10186,9,9
17188,10384,9,9
17188,13746,9,9
17188,19094,9,9
17188,21839,9,9
17201,13899,9,9
17201,27105,9,9
17264,11709,9,9
17284,11224,9,9
17284,33168,9,9
17285,19351,9,9
17285,20839,9,9
17285,100643,9,9
17344,10297,9,9
17374,18860,9,9
17389,21992,9,9
17433,10994,9,9
17433,12591,9,9
17433,17037,9,9
17433,17285,9,9
17433,28238,9,9
17450,13899,9,9
17475,12342,9,9
17476,20683,9,9
17498,16385,9,9
17562,11134,9,9
17562,19751,9,9
17580,16097,9,9
17584,11609,9,9
17584,16209,9,9
17584,21519,9,9
17592,14168,9,9
17601,11508,9,9
17601,16619,9,9
17615,19751,9,9
17632,23371,9,9
17665,15251,9,9
17665,16963,9,9
17665,18773,9,9
17666,10110,9,9
17666,18516,9,9
17721,14949,9,9
17742,13538,9,9
17742,19675,9,9
17742,155685,9,9
17757,10534,9,9
17757,12701,9,9
17768,18809,9,9
17875,166392,9,9
17881,11925,9,9
17881,19689,9,9
17890,21808,9,9
17910,10268,9,9
17910,10568,9,9
17910,10826,9,9
17910,14650,9,9
17910,100492,9,9
17919,11013,9,9
17919,11392,9,9
17919,11410,9,9
17963,24281,9,9
18013,10468,9,9
18022,17857,9,9
18091,16122,9,9
18091,38332,9,9
18116,19590,9,9
18126,11509,9,9
18126,11955,9,9
18126,12708,9,9
18132,10342,9,9
18132,12061,9,9
18132,12302,9,9
18149,14876,9,9
18215,22329,9,9
18219,17910,9,9
18240,15105,9,9
18240,22173,9,9
18242,17450,9,9
18242,17795,9,9
18246,16910,9,9
18335,20650,9,9
18345,153995,9,9
18398,17721,9,9
18411,16495,9,9
18413,10620,9,9
18413,21944,9,9
18445,13293,9,9
18445,24141,9,9
18456,15105,9,9
18516,16544,9,9
18518,12159,9,9
18518,15187,9,9
18518,27485,9,9
18611,13288,9,9
18611,15660,9,9
18611,38332,9,9
18677,13612,9,9
18677,22469,9,9
18680,10755,9,9
18691,20683,9,9
18720,17037,9,9
18720,20683,9,9
18761,11530,9,9
18774,24435,9,9
18806,11529,9,9
18809,13627,9,9
18827,10728,9,9
18899,10123,9,9
18900,152642,9,9
19004,26137,9,9
19004,100541,9,9
19025,19975,9,9
19025,22397,9,9
19091,11955,9,9
19240,20018,9,9
19351,11223,9,9
19351,11423,9,9
19351,12880,9,9
19351,13306,9,9
19351,13377,9,9
19351,20269,9,9
19372,10312,9,9
19372,22006,9,9
19449,22354,9,9
19449,22576,9,9
19449,25532,9,9
19454,19324,9,9
19661,27002,9,9
19678,17284,9,9
19678,22576,9,9
19690,20142,9,9
19690,25767,9,9
19833,11609,9,9
19848,19590,9,9
19884,10481,9,9
19897,19454,9,9
19915,19324,9,9
19975,13253,9,9
19996,20142,9,9
19996,103220,9,9
20012,10192,9,9
20018,16734,9,9
20018,162783,9,9
20041,10312,9,9
20041,11605,9,9
20142,13283,9,9
20181,162868,9,9
20185,16622,9,9
20253,10246,9,9
20269,25219,9,9
20285,11348,9,9
20328,11955,9,9
20328,29689,9,9
20328,163719,9,9
20365,18335,9,9
20365,18663,9,9
20371,15702,9,9
20371,17150,9,9
20371,155077,9,9
20391,19771,9,9
20401,12236,9,9
20401,16025,9,9
20407,12312,9,9
20407,16122,9,9
20407,20012,9,9
20407,49582,9,9
20441,21471,9,9
20443,18385,9,9
20443,24141,9,9
20484,20092,9,9
20484,20370,9,9
20484,20993,9,9
20504,16107,9,9
20646,12068,9,9
20647,11514,9,9
20647,20407,9,9
20647,100541,9,9
20654,20968,9,9
20680,21682,9,9
20680,153910,9,9
20683,10011,9,9
20694,11023,9,9
20727,18466,9,9
20751,10123,9,9
20781,11472,9,9
20839,152391,9,9
20858,22075,9,9
20898,13612,9,9
20898,13986,9,9
20898,20462,9,9
20898,24281,9,9
20898,25477,9,9
20968,11392,9,9
20968,18579,9,9
21020,13333,9,9
21134,13819,9,9
21182,18412,9,9
21189,24382,9,9
21189,155853,9,9
21322,10826,9,9
21322,21189,9,9
21334,18716,9,9
21351,23721,9,9
21471,10453,9,9
21471,19372,9,9
21507,13635,9,9
21507,19689,9,9
21519,10232,9,9
21560,17284,9,9
21569,10939,9,9
21588,11509,9,9
21605,13253,9,9
21651,10236,9,9
21711,10415,9,9
21711,17666,9,9
21711,18889,9,9
21719,17633,9,9
21782,10568,9,9
21900,10073,9,9
21900,14532,9,9
21900,15702,9,9
21900,25532,9,9
21915,10582,9,9
21915,13069,9,9
21915,17177,9,9
21992,17653,9,9
22004,10782,9,9
22004,20199,9,9
22006,16971,9,9
22075,15307,9,9
22218,10547,9,9
22218,16590,9,9
22330,10541,9,9
22349,175327,9,9
22396,23500,9,9
22417,16512,9,9
22515,11955,9,9
22515,19697,9,9
22545,10652,9,9
22834,10504,9,9
22834,25146,9,9
22858,11022,9,9
22858,15066,9,9
22896,10568,9,9
22967,10200,9,9
22967,13312,9,9
22985,10462,9,9
22993,10707,9,9
22994,12399,9,9
22994,15187,9,9
23005,10599,9,9
23042,19396,9,9
23054,10788,9,9
23054,13925,9,9
23054,19689,9,9
23054,21507,9,9
23100,12452,9,9
23153,12901,9,9
23153,28252,9,9
23166,10433,9,9
23220,13497,9,9
23224,10427,9,9
23224,13115,9,9
23224,24925,9,9
23251,10810,9,9
23266,101043,9,9
23312,10011,9,9
23312,12399,9,9
23312,13377,9,9
23312,13497,9,9
23312,17285,9,9
23312,25517,9,9
23316,10468,9,9
23316,10510,9,9
23328,17392,9,9
23328,27150,9,9
23340,15660,9,9
23363,10685,9,9
23363,41482,9,9
23371,11819,9,9
23393,12250,9,9
23393,17176,9,9
23450,10461,9,9
23482,10825,9,9
23482,16025,9,9
23482,17093,9,9
23482,20751,9,9
23513,10927,9,9
23561,12880,9,9
23561,13377,9,9
23561,17637,9,9
23561,19915,9,9
23580,23811,9,9
23580,25517,9,9
23580,25588,9,9
23580,28786,9,9
23630,26717,9,9
23641,20593,9,9
23716,11609,9,9
23716,155853,9,9
23811,14533,9,9
23811,28627,9,9
23839,13513,9,9
23839,18899,9,9
23849,20484,9,9
23849,28572,9,9
23849,29902,9,9
23878,10123,9,9
23878,12903,9,9
23924,10927,9,9
23948,11191,9,9
23948,11471,9,9
23954,12236,9,9
23973,22780,9,9
23973,24973,9,9
24094,11195,9,9
24154,12711,9,9
24181,10555,9,9
24181,17176,9,9
24186,13232,9,9
24217,10198,9,9
24281,15062,9,9
24281,17075,9,9
24339,101450,9,9
24355,13612,9,9
24382,22515,9,9
24453,13288,9,9
24453,17471,9,9
24453,26039,9,9
24578,10362,9,9
24603,16910,9,9
24699,11375,9,9
24700,15958,9,9
24749,24925,9,9
24749,28252,9,9
24765,22778,9,9
24883,10305,9,9
24883,19094,9,9
24925,12479,9,9
24925,24749,9,9
24973,41482,9,9
25192,10170,9,9
25192,154207,9,9
25219,16682,9,9
25261,18666,9,9
25366,13683,9,9
25402,12099,9,9
25517,10170,9,9
25517,12880,9,9
25517,13306,9,9
25517,23954,9,9
25517,101336,9,9
25532,18566,9,9
25532,20462,9,9
25585,11476,9,9
25588,16241,9,9
25593,29014,9,9
25683,11514,9,9
25690,17653,9,9
25692,12159,9,9
25692,13612,9,9
25694,21368,9,9
25694,102062,9,9
25694,158132,9,9
25694,158479,9,9
25750,13253,9,9
25848,16025,9,9
25848,18691,9,9
25848,101336,9,9
25902,16122,9,9
25902,25192,9,9
26036,15806,9,9
26039,25192,9,9
26039,25585,9,9
26039,26304,9,9
26039,27321,9,9
26083,10453,9,9
26083,10528,9,9
26083,11445,9,9
26114,12711,9,9
26137,11223,9,9
26137,16241,9,9
26230,15806,9,9
26282,10968,9,9
26285,24141,9,9
26301,10362,9,9
26301,39721,9,9
26304,11182,9,9
26304,16824,9,9
26304,17285,9,9
26304,22061,9,9
26304,25532,9,9
26304,101219,9,9
26358,10170,9,9
26365,11560,9,9
26377,12236,9,9
26377,23573,9,9
26462,12050,9,9
26488,16699,9,9
26556,27882,9,9
26556,164298,9,9
26626,24141,9,9
26712,10205,9,9
26712,26566,9,9
26733,11747,9,9
26733,18246,9,9
26743,17285,9,9
26784,11704,9,9
26784,13434,9,9
26792,11416,9,9
26794,18385,9,9
26796,11657,9,9
27021,10768,9,9
27055,27552,9,9
27055,101043,9,9
27092,16155,9,9
27145,10968,9,9
27145,11562,9,9
27191,12903,9,9
27275,10237,9,9
27275,10883,9,9
27275,152620,9,9
27300,22778,9,9
27374,18215,9,9
27374,19228,9,9
27427,16899,9,9
27440,11766,9,9
27472,10134,9,9
27472,17632,9,9
27485,18680,9,9
27532,10354,9,9
27532,22546,9,9
27560,13109,9,9
27560,14884,9,9
27560,16067,9,9
27560,20751,9,9
27560,25532,9,9
27665,25532,9,9
27779,10462,9,9
27779,10780,9,9
27803,17601,9,9
27809,10590,9,9
27809,14355,9,9
27891,10200,9,9
27891,18691,9,9
27897,10366,9,9
27897,13306,9,9
27897,20116,9,9
27982,10968,9,9
27982,27472,9,9
28051,11511,9,9
28051,160183,9,9
28122,13612,9,9
28122,17715,9,9
28122,18385,9,9
28122,25808,9,9
28252,23153,9,9
28284,11617,9,9
28339,11766,9,9
28368,13170,9,9
28526,18006,9,9
28551,25532,9,9
28572,29902,9,9
28572,155077,9,9
28585,18566,9,9
28684,21900,9,9
28716,16899,9,9
28743,12591,9,9
28743,152857,9,9
28786,11514,9,9
28786,17093,9,9
28833,23969,9,9
28833,156960,9,9
28889,26387,9,9
28915,10171,9,9
28915,18566,9,9
28943,157432,9,9
29000,158754,9,9
29014,27441,9,9
29310,11709,9,9
29310,15217,9,9
29400,11182,9,9
29446,15217,9,9
29516,12236,9,9
29789,10510,9,9
29789,20683,9,9
29817,10668,9,9
29817,11182,9,9
29817,17433,9,9
29902,15862,9,9
29902,16241,9,9
29902,20683,9,9
29902,21900,9,9
29902,155077,9,9
30120,11182,9,9
30260,11507,9,9
30260,12596,9,9
30466,11223,9,9
30809,17476,9,9
31215,12399,9,9
31398,20751,9,9
31398,162783,9,9
31630,10445,9,9
31679,10668,9,9
31679,19897,9,9
31679,162783,9,9
32044,15913,9,9
32044,16801,9,9
32231,10183,9,9
32231,19884,9,9
33168,17284,9,9
33512,13306,9,9
33512,25532,9,9
34313,10125,9,9
34313,11406,9,9
34557,18566,9,9
34905,18827,9,9
36930,11224,9,9
36930,18691,9,9
36930,28605,9,9
37443,20605,9,9
37455,10073,9,9
37455,14413,9,9
37455,20484,9,9
37455,152857,9,9
37651,18111,9,9
37651,20462,9,9
39795,13819,9,9
39795,21241,9,9
39795,21718,9,9
41239,13288,9,9
45116,17607,9,9
45669,10251,9,9
49886,29187,9,9
76087,10453,9,9
100167,14004,9,9
100167,17284,9,9
100167,20018,9,9
100167,21628,9,9
100306,11022,9,9
100306,22899,9,9
100352,14949,9,9
100492,10192,9,9
100554,10205,9,9
100643,35927,9,9
100643,162396,9,9
100855,18335,9,9
101025,11532,9,9
101025,13034,9,9
101025,19116,9,9
101025,157860,9,9
101116,10072,9,9
101116,15798,9,9
101116,19758,9,9
101116,162830,9,9
101218,14004,9,9
101218,16824,9,9
101218,19678,9,9
101218,154207,9,9
101336,10366,9,9
101336,12399,9,9
101414,12068,9,9
101414,15001,9,9
102062,13013,9,9
102062,13288,9,9
102062,25902,9,9
102062,154996,9,9
102430,17342,9,9
102493,25344,9,9
102601,10559,9,9
102619,10826,9,9
102868,10107,9,9
102868,14954,9,9
102868,101414,9,9
102924,14596,9,9
103220,10568,9,9
103220,25181,9,9
103220,28252,9,9
103220,100139,9,9
103455,10133,9,9
103455,10403,9,9
152301,165560,9,9
152324,13683,9,9
152324,20898,9,9
152324,26114,9,9
152324,26916,9,9
152324,32073,9,9
152324,100643,9,9
152391,10200,9,9
152391,10460,9,9
152391,13312,9,9
152620,10134,9,9
152620,165340,9,9
152696,10134,9,9
152696,10471,9,9
152696,21649,9,9
153102,12113,9,9
153836,19996,9,9
153910,18566,9,9
154062,153863,9,9
154109,16682,9,9
154133,11400,9,9
154207,153910,9,9
154554,20185,9,9
154903,163791,9,9
154996,16801,9,9
154996,19678,9,9
155077,16067,9,9
155077,19897,9,9
155654,10722,9,9
155654,14355,9,9
155684,11182,9,9
155684,14004,9,9
155684,28915,9,9
155809,19689,9,9
155809,25339,9,9
155809,26036,9,9
157188,10764,9,9
157260,18089,9,9
157260,23224,9,9
157414,16067,9,9
157414,29789,9,9
157517,10764,9,9
157860,17285,9,9
158191,19116,9,9
158191,164042,9,9
158245,19004,9,9
158754,10366,9,9
158754,10825,9,9
158754,15609,9,9
158754,16067,9,9
158754,25532,9,9
158754,158242,9,9
159614,17562,9,9
159614,24925,9,9
159685,11809,9,9
159900,11182,9,9
160183,10205,9,9
160183,11110,9,9
162396,38332,9,9
162539,10620,9,9
162543,166778,9,9
162783,10842,9,9
164298,10890,9,9
164835,13434,9,9
165339,10433,9,9
165339,20645,9,9
165339,28915,9,9
165339,38332,9,9
165341,17374,9,9
166328,13397,9,9
166328,13920,9,9
166520,16282,9,9
166983,11340,9,9
171761,10196,9,9
174571,12515,9,9
186215,18168,9,9
10051,154769,10,10
10059,10262,10,10
10059,10513,10,10
10059,11506,10,10
10059,13817,10,10
10059,14432,10,10
10065,10412,10,10
10065,10981,10,10
10065,11319,10,10
10065,20391,10,10
10072,11507,10,10
10099,10192,10,10
10099,13635,10,10
10099,23431,10,10
10107,10133,10,10
10107,11165,10,10
10107,11422,10,10
10107,14954,10,10
10107,21808,10,10
10107,23299,10,10
10107,162539,10,10
10110,13846,10,10
10116,11506,10,10
10116,14076,10,10
10116,21120,10,10
10116,154903,10,10
10118,11173,10,10
10118,11187,10,10
10118,11793,10,10
10118,11879,10,10
10118,15062,10,10
10118,15910,10,10
10118,18032,10,10
10118,21649,10,10
10118,25808,10,10
10118,219796,10,10
10123,12236,10,10
10126,10679,10,10
10126,10884,10,10
10126,13118,10,10
10126,15105,10,10
10126,28943,10,10
10133,16987,10,10
10153,10462,10,10
10153,10534,10,10
10153,10866,10,10
10153,17415,10,10
10154,102493,10,10
10169,15888,10,10
10173,13033,10,10
10186,18335,10,10
10192,12302,10,10
10192,16079,10,10
10192,17475,10,10
10192,17546,10,10
10198,11336,10,10
10198,13434,10,10
10205,15367,10,10
10206,10463,10,10
10206,10558,10,10
10206,16228,10,10
10213,10217,10,10
10213,157260,10,10
10217,10590,10,10
10217,10646,10,10
10217,11062,10,10
10217,12596,10,10
10217,20781,10,10
10217,22210,10,10
10229,14596,10,10
10231,10134,10,10
10231,10380,10,10
10235,12050,10,10
10235,19690,10,10
10236,11191,10,10
10237,101116,10,10
10242,12061,10,10
10246,100643,10,10
10246,153509,10,10
10265,10662,10,10
10268,11609,10,10
10274,12343,10,10
10274,13399,10,10
10274,14945,10,10
10274,20696,10,10
10297,10242,10,10
10297,10617,10,10
10297,14164,10,10
10297,15515,10,10
10320,10555,10,10
10320,10625,10,10
10320,14214,10,10
10332,10196,10,10
10332,10205,10,10
10332,10320,10,10
10332,13782,10,10
10332,15542,10,10
10340,15753,10,10
10342,10332,10,10
10342,23299,10,10
10354,11152,10,10
10354,11936,10,10
10362,10065,10,10
10366,10329,10,10
10372,20667,10,10
10372,28219,10,10
10380,11198,10,10
10403,14226,10,10
10403,157432,10,10
10412,27810,10,10
10415,12474,10,10
10415,13276,10,10
10427,10960,10,10
10427,12790,10,10
10427,13942,10,10
10427,20142,10,10
10431,10072,10,10
10445,14811,10,10
10449,10788,10,10
10463,10972,10,10
10471,24996,10,10
10481,27575,10,10
10498,10779,10,10
10504,10156,10,10
10504,11809,10,10
10504,21551,10,10
10513,154133,10,10
10523,10156,10,10
10528,10564,10,10
10528,11258,10,10
10534,10262,10,10
10534,164741,10,10
10554,10590,10,10
10554,19661,10,10
10555,11129,10,10
10558,15286,10,10
10561,17757,10,10
10561,21991,10,10
10562,10065,10,10
10562,10794,10,10
10562,11288,10,10
10562,25344,10,10
10582,10640,10,10
10582,13246,10,10
10590,10646,10,10
10599,10826,10,10
10599,12693,10,10
10599,14617,10,10
10599,17462,10,10
10599,17546,10,10
10599,22178,10,10
10599,27882,10,10
10599,28943,10,10
10604,13628,10,10
10604,22580,10,10
10617,152642,10,10
10620,10342,10,10
10625,10474,10,10
10625,22006,10,10
10625,26083,10,10
10625,163342,10,10
10630,34115,10,10
10646,159685,10,10
10652,11717,10,10
10662,14168,10,10
10662,164298,10,10
10673,10853,10,10
10673,22173,10,10
10679,226276,10,10
10685,11288,10,10
10685,17930,10,10
10689,16721,10,10
10690,12901,10,10
10690,14096,10,10
10690,20694,10,10
10690,22729,10,10
10691,10362,10,10
10691,10939,10,10
10691,12049,10,10
10691,17091,10,10
10691,21397,10,10
10691,23251,10,10
10692,11011,10,10
10707,11640,10,10
10707,101043,10,10
10722,24076,10,10
10737,219853,10,10
10747,22780,10,10
10768,13069,10,10
10771,14379,10,10
10776,16228,10,10
10776,154903,10,10
10780,10184,10,10
10791,10554,10,10
10794,10118,10,10
10794,11562,10,10
10794,31445,10,10
10826,13782,10,10
10826,24121,10,10
10853,10312,10,10
10853,11133,10,10
10853,21262,10,10
10854,19929,10,10
10854,158694,10,10
10876,12072,10,10
10876,14084,10,10
10876,14443,10,10
10883,16903,10,10
10883,154133,10,10
10884,10646,10,10
10884,11152,10,10
10890,11493,10,10
10890,18761,10,10
10899,11965,10,10
10899,13318,10,10
10899,27029,10,10
10900,12307,10,10
10920,10999,10,10
10920,11235,10,10
10920,15286,10,10
10920,154133,10,10
10927,17498,10,10
10927,18471,10,10
10939,10474,10,10
10939,25533,10,10
10972,10072,10,10
10972,26809,10,10
10972,101892,10,10
10974,10523,10,10
10979,10415,10,10
10979,16419,10,10
10979,24128,10,10
10981,10462,10,10
10981,19796,10,10
10983,11747,10,10
10983,11925,10,10
10984,14481,10,10
10994,10265,10,10
10994,27982,10,10
11006,18827,10,10
11011,10692,10,10
11011,22515,10,10
11026,35109,10,10
11026,101218,10,10
11030,10974,10,10
11037,10788,10,10
11052,11013,10,10
11062,16396,10,10
11066,11653,10,10
11066,13530,10,10
11066,27665,10,10
11069,11423,10,10
11069,24149,10,10
11110,13397,10,10
11126,163342,10,10
11129,12343,10,10
11133,18398,10,10
11152,10232,10,10
11165,12307,10,10
11182,100725,10,10
11187,10144,10,10
11187,11392,10,10
11191,10559,10,10
11195,13819,10,10
11213,14154,10,10
11223,11891,10,10
11223,16595,10,10
11223,18149,10,10
11223,20860,10,10
11223,34313,10,10
11224,10366,10,10
11224,14454,10,10
11224,17284,10,10
11258,11471,10,10
11262,15845,10,10
11262,22740,10,10
11262,27703,10,10
11264,11529,10,10
11264,11793,10,10
11264,14346,10,10
11264,18341,10,10
11264,28368,10,10
11288,162833,10,10
11289,10268,10,10
11289,18827,10,10
11303,10787,10,10
11319,11709,10,10
11336,16396,10,10
11340,10134,10,10
11348,166983,10,10
11354,15105,10,10
11354,15883,10,10
11354,18900,10,10
11354,20443,10,10
11354,163719,10,10
11357,22994,10,10
11367,10453,10,10
11367,10853,10,10
11404,10110,10,10
11404,11529,10,10
11404,101116,10,10
11406,10981,10,10
11406,14671,10,10
11406,16801,10,10
11416,15883,10,10
11423,11530,10,10
11423,12193,10,10
11423,18716,10,10
11445,16245,10,10
11471,10474,10,10
11471,11011,10,10
11471,13383,10,10
11472,10274,10,10
11472,11316,10,10
11472,19396,10,10
11493,19260,10,10
11503,11935,10,10
11503,159762,10,10
11506,10144,10,10
11506,10960,10,10
11506,20667,10,10
11509,17176,10,10
11511,22515,10,10
11514,15609,10,10
11530,11404,10,10
11532,15125,10,10
11532,20860,10,10
11532,26114,10,10
11550,12113,10,10
11550,28997,10,10
11560,10463,10,10
11577,11129,10,10
11577,11749,10,10
11577,17910,10,10
11577,18860,10,10
11577,21134,10,10
11602,11819,10,10
11605,10134,10,10
11606,10144,10,10
11609,16209,10,10
11617,10265,10,10
11617,15609,10,10
11640,19667,10,10
11646,25477,10,10
11653,13920,10,10
11655,15357,10,10
11655,22786,10,10
11704,11406,10,10
11717,26708,10,10
11744,10679,10,10
11744,14949,10,10
11747,11511,10,10
11749,10747,10,10
11766,13884,10,10
11766,24202,10,10
11766,29484,10,10
11772,10229,10,10
11772,12443,10,10
11772,13884,10,10
11772,14788,10,10
11772,17584,10,10
11772,21782,10,10
11772,26238,10,10
11772,101118,10,10
11782,13641,10,10
11793,13477,10,10
11793,15869,10,10
11819,26784,10,10
11819,153102,10,10
11822,11904,10,10
11822,15062,10,10
11822,20484,10,10
11822,28743,10,10
11872,11936,10,10
11872,22215,10,10
11872,24050,10,10
11877,10449,10,10
11877,11336,10,10
11877,13746,10,10
11877,14527,10,10
11877,24883,10,10
11879,15958,10,10
11879,30530,10,10
11891,167442,10,10
11918,10380,10,10
11918,11022,10,10
11918,17592,10,10
11918,27472,10,10
11925,16107,10,10
11926,11235,10,10
11934,14588,10,10
12025,11303,10,10
12025,11780,10,10
12025,163342,10,10
12028,12107,10,10
12028,17188,10,10
12049,13904,10,10
12050,10564,10,10
12050,10568,10,10
12050,10590,10,10
12050,28252,10,10
12061,15542,10,10
12068,10679,10,10
12068,15452,10,10
12088,12098,10,10
12088,18089,10,10
12098,11511,10,10
12099,10099,10,10
12099,11936,10,10
12118,12072,10,10
12151,11877,10,10
12151,14941,10,10
12151,21915,10,10
12160,10528,10,10
12187,17632,10,10
12187,31445,10,10
12193,10498,10,10
12193,10682,10,10
