node_id,cell_type,region,x,y,z,side,cell_class,predicted_nt,coordinate_field
11400,Sternal posterior rotator MN,motor,0.13790574451885576,-1.6130428702394457,0.9642711748527744,R,motor neuron,glutamate,position
11404,IN17A016,VNC,0.769840110632876,0.13102382025265316,-0.004677035909069721,R,intrinsic neuron,acetylcholine,position
11406,IN14B003,VNC,0.24327268207032646,-1.8354025203163604,0.1944310642198984,R,intrinsic neuron,gaba,position
11410,AN07B003,VNC,-0.0819817580061221,0.7568112248861818,-0.3113569619466414,L,ascending neuron,acetylcholine,position
11411,IN19A008,VNC,0.5170797271470081,-1.6612831549015648,1.0902170704041518,R,intrinsic neuron,gaba,position
11415,IN21A012,VNC,0.6987491648150163,0.5979924483739143,-0.16670292275898504,R,intrinsic neuron,glutamate,position
11416,IN14B003,VNC,-0.6235825162763957,-1.8657364389266125,0.5009105458613671,L,intrinsic neuron,gaba,position
11420,IN01A023,VNC,-0.3659446524853551,-0.6848516866852091,0.6416893267243656,L,intrinsic neuron,acetylcholine,position
11422,IN08A027,VNC,-0.7848734403406001,-0.00400888792205976,-0.06106872601271035,L,intrinsic neuron,glutamate,position
11423,IN03B019,VNC,0.63661140202309,0.32745932843358144,-0.3402877697841727,R,intrinsic neuron,gaba,position
11425,IN21A009,VNC,-0.9074785959569278,0.6126248892894324,0.07322901937629163,L,intrinsic neuron,glutamate,position
11428,MNad63,VNC,0.07777242568795935,-0.28870674518700373,0.9007971160868282,L,motor neuron,glutamate,position
11442,IN12B005,VNC,0.023652438740152586,-1.2140917071957984,0.7741830725484408,R,intrinsic neuron,gaba,position
11445,IN09A005,VNC,-0.6402194011529437,0.08605746072688286,-0.12273878521372966,L,intrinsic neuron,gaba,position
11471,IN09A007,VNC,-0.6402194011529437,0.08017775844119521,-0.12040026725919481,L,intrinsic neuron,gaba,position
11472,IN16B002,VNC,0.519685504296347,1.35640722842892,-0.7095731622045776,R,intrinsic neuron,gaba,position
11476,AN06B009,VNC,-0.22396320524573862,0.5399303883027488,-0.20852898674580853,R,ascending neuron,gaba,position
11489,Ti extensor MN,motor,0.6759653184579766,0.006146961480491633,-0.5216231334586758,R,motor neuron,glutamate,position
11493,IN07B009,VNC,-0.4149867147318862,-1.1001724754106001,0.6552527308606678,L,intrinsic neuron,acetylcholine,position
11503,IN08A006,VNC,-0.7085041254253617,-1.3605497459483817,0.8220224684183539,L,intrinsic neuron,glutamate,position
11505,AN06B009,VNC,0.048574358655624095,0.5263669841664466,-0.2412682381092966,L,ascending neuron,gaba,position
11506,nan,VNC,0.3369470298491229,0.2445421632456454,-0.66948428298398,R,intrinsic neuron,acetylcholine,position
11507,IN19A011,VNC,0.4800643286666563,0.08585701633077987,-0.3444302873036344,R,intrinsic neuron,acetylcholine,position
11508,AN17B004,VNC,-0.1324269310253741,1.923798498997778,-0.4433830041798095,L,ascending neuron,gaba,position
11509,IN13A021,VNC,-0.6954752396786674,1.2258511117671738,-0.6105536305297015,L,intrinsic neuron,gaba,position
11511,IN19A008,VNC,-0.786476995509424,1.0898161816119458,0.3090852587908075,L,intrinsic neuron,gaba,position
11514,IN12A008,VNC,-0.5498857933091972,0.5450751278027254,-0.015100144506425097,L,intrinsic neuron,acetylcholine,position
11529,Sternal posterior rotator MN,motor,0.38525412930994296,-0.5881706729648678,0.31757073822583404,R,motor neuron,glutamate,position
11530,IN20A.22A003,VNC,0.5126699504327423,-0.9716876175085849,-0.04550087791537828,R,intrinsic neuron,acetylcholine,position
11532,IN06A047,VNC,0.4167238994981121,0.5587721615364296,-0.251090013518343,R,intrinsic neuron,glutamate,position
11550,IN21A011,VNC,0.1373712261292478,-1.6130428702394457,0.9589259909566947,R,intrinsic neuron,acetylcholine,position
11560,AN07B009,VNC,0.14084559566169957,1.1202169150208992,-0.502714545426294,L,ascending neuron,glutamate,position
11562,Sternal anterior rotator MN,motor,0.517681060335317,-2.005379368211694,0.6212439983218608,R,motor neuron,glutamate,position
11577,IN12B005,VNC,-0.37583324269310253,0.21688083658343305,-0.5542955700234629,L,intrinsic neuron,gaba,position
11602,IN17A016,VNC,0.6387494755815218,-1.7778081638361019,0.500776916263965,R,intrinsic neuron,acetylcholine,position
11605,IN07B007,VNC,-0.4216681946019858,-1.1001724754106001,0.6418229563217677,L,intrinsic neuron,glutamate,position
11606,IN21A008,VNC,0.35739235825162763,-1.1959180819491275,-0.2700654163494259,R,intrinsic neuron,glutamate,position
11609,IN14B004,VNC,-0.22897431514831332,1.3484562673835014,-0.4786612178939354,L,intrinsic neuron,glutamate,position
11617,IN11B002,VNC,-0.6232484422828908,0.8600400888792206,0.45728048230961665,L,intrinsic neuron,gaba,position
11623,IN16B004,VNC,0.4800643286666563,0.08144723961651414,-0.3152990350700002,R,intrinsic neuron,glutamate,position
11631,IN21A016,VNC,-0.38525412930994296,-1.6033547244278012,1.4092577342014079,L,intrinsic neuron,acetylcholine,position
11640,IN13A008,VNC,-0.3434948801218205,1.2389468123125689,-0.28877355998570475,L,intrinsic neuron,gaba,position
11646,IN06A047,VNC,-0.5142735056015663,0.60240222508818,-0.08579020153207888,L,intrinsic neuron,glutamate,position
11653,IN14B004,VNC,0.1452553723759653,1.1625774973973306,-0.502714545426294,R,intrinsic neuron,glutamate,position
11655,IN03B014,VNC,-0.317503923427133,-0.48447410538092206,0.46984166446540393,L,intrinsic neuron,gaba,position
11657,Ti extensor MN,motor,-0.5237612070171077,1.4305048401883245,-0.28723681961558184,L,motor neuron,glutamate,position
11678,IN06A024,VNC,-0.5017791382444801,-1.1162748418975403,0.009487701415541432,L,intrinsic neuron,glutamate,position
11704,IN01A015,VNC,-0.3935391643488665,-0.6848516866852091,0.651978805724319,L,intrinsic neuron,acetylcholine,position
11706,Ti extensor MN,motor,0.2975931134142362,1.721817362524667,-0.4329598955824541,R,motor neuron,glutamate,position
11709,IN21A007,VNC,0.6987491648150163,0.5973911151856053,-0.18968721351212767,R,intrinsic neuron,glutamate,position
11717,IN03B015,VNC,-0.45915129667324456,-0.7983032148795003,0.2637180104728312,L,intrinsic neuron,gaba,position
11744,IN08A006,VNC,-0.47638951473810154,1.422286619948102,-0.28723681961558184,L,intrinsic neuron,glutamate,position
11747,IN19A008,VNC,-0.5906428205168047,1.0304178255667604,0.41425175194617525,L,intrinsic neuron,gaba,position
11749,IN21A011,VNC,0.44304893018630453,-1.1007069938002083,-0.0887968674736237,R,intrinsic neuron,acetylcholine,position
11766,IN09A008,VNC,0.5989946703544292,1.5609273272526687,-0.4974361763289153,R,intrinsic neuron,gaba,position
11772,DNxl122,descending,0.23505446183010395,1.923798498997778,-0.3097534067778175,R,descending neuron,acetylcholine,position
11780,IN13A015,VNC,-0.401957828985192,1.389480553785913,-0.5510884596858151,L,intrinsic neuron,gaba,position
11782,IN14A001,VNC,-0.22309461286262566,1.3115076837018507,-0.6046071134453128,L,intrinsic neuron,glutamate,position
11786,ltm MN,motor,0.30768214801808663,1.5425532576098948,-0.5434047578352005,R,motor neuron,glutamate,position
11793,IN19A008,VNC,0.5375250555495129,-1.8539102195565362,0.9932019826903057,R,intrinsic neuron,gaba,position
11809,MNhl59,VNC,-0.8252963935547026,-1.6424413816678838,0.7914212906132977,L,motor neuron,glutamate,position
11819,IN08A005,VNC,0.4320913031993412,-1.5635331044020075,0.26378482527153224,R,intrinsic neuron,gaba,position
11822,IN14B007,VNC,-0.4318908588032382,1.3632223378964214,-0.4798638842705533,L,intrinsic neuron,gaba,position
11865,AN07B009,VNC,-0.3249871808816446,1.1405286138260018,-0.2827602281026151,R,ascending neuron,glutamate,position
11872,AN10B001,VNC,0.17492114299920755,1.923798498997778,-0.4419798934070886,R,ascending neuron,acetylcholine,position
11877,IN20A.22A003,VNC,0.48574358655624095,-1.0962972170859424,-0.21460913342759919,R,intrinsic neuron,acetylcholine,position
11879,IN07B005,VNC,-0.44371707817331446,-1.1001724754106001,0.668348431406063,R,intrinsic neuron,acetylcholine,position
11891,IN19A003,VNC,-0.5242957254067157,-0.3646751713100362,0.6096182233478876,L,intrinsic neuron,gaba,position
11904,IN14B007,VNC,0.1373712261292478,1.1593035722609817,-0.502714545426294,R,intrinsic neuron,gaba,position
11918,IN01A023,VNC,0.31863977500505,-0.7426464875615706,0.42407352735522164,R,intrinsic neuron,acetylcholine,position
11925,IN09A005,VNC,-0.33848377021924575,1.303222648662927,-0.3297310315894153,L,intrinsic neuron,gaba,position
11926,IN17A020,VNC,0.5776807495688114,-1.2744254704227977,1.0642929285081655,R,intrinsic neuron,acetylcholine,position
11927,IN21A011,VNC,-0.3730938359463617,-1.658877822148329,1.4032444023183182,L,intrinsic neuron,acetylcholine,position
11934,IN06B019,VNC,-0.24988734714172506,-0.21186972668085835,-0.553226533244247,L,intrinsic neuron,gaba,position
11935,IN19A008,VNC,-0.3813120561865842,-1.0596827073977966,1.354870488058797,L,intrinsic neuron,gaba,position
11936,IN19A008,VNC,0.7478580418602483,0.8025125471976631,0.22336187205742966,R,intrinsic neuron,gaba,position
11955,IN01A015,VNC,0.11492145376571314,1.3360287148251162,-0.34456391690103644,R,intrinsic neuron,acetylcholine,position
11965,IN21A011,VNC,-0.7462544866914244,-0.9141600758270274,0.27046630514163184,L,intrinsic neuron,acetylcholine,position
11976,IN01A015,VNC,-0.2527603834858679,1.3513961185263452,-0.28576689404415995,L,intrinsic neuron,acetylcholine,position
12007,IN14B006,VNC,-0.6155647404322763,-1.9185201299003993,0.5450751278027254,L,intrinsic neuron,gaba,position
12025,DNxl119,descending,-0.27547741504420653,1.923798498997778,-0.2807557841415852,L,descending neuron,acetylcholine,position
12028,IN08A006,VNC,0.6280591077893625,-0.05986605963609242,-0.3246531068881396,R,intrinsic neuron,glutamate,position
12049,IN19A008,VNC,-0.5436052022313035,-0.37242568795935177,0.6096182233478876,L,intrinsic neuron,gaba,position
12050,IN03A009,VNC,0.7281476762434544,0.4042963469397268,-0.4892179560886928,R,intrinsic neuron,acetylcholine,position
12061,IN16B005,VNC,-0.452002113212238,1.4776092732725268,-0.5379259443417188,L,intrinsic neuron,glutamate,position
12068,IN03A001,VNC,-0.619105924763429,0.5649859378156222,-0.0,L,intrinsic neuron,acetylcholine,position
12072,IN07B005,VNC,-0.652513324113927,-1.77433379430365,0.5237612070171077,L,intrinsic neuron,acetylcholine,position
12088,IN06A005,VNC,-0.5053871373743338,0.620375405938748,-0.08579020153207888,L,intrinsic neuron,gaba,position
12096,Pleural remotor/abductor MN,motor,-0.418394269465637,1.5923302826421368,-0.3086175551999006,L,motor neuron,glutamate,position
12098,IN06A005,VNC,-0.33667977065431887,1.1361856519104372,-0.2827602281026151,R,intrinsic neuron,gaba,position
12099,IN08A006,VNC,0.4234053793682117,1.4814177167984834,-0.569662973724692,R,intrinsic neuron,glutamate,position
12107,IN15A001,VNC,0.6983482760228102,0.2357226098171139,-0.34376213931662447,R,intrinsic neuron,acetylcholine,position
12113,Fe reductor MN,motor,0.46148981462777944,-2.1160914896592447,0.5869680065882499,R,motor neuron,glutamate,position
12118,IN09A008,VNC,-0.49770343552371926,-1.1003061050080023,0.6665444318411362,L,intrinsic neuron,gaba,position
12151,IN08B019,VNC,-0.6072797053933527,-1.6631539692651927,0.44792641049147724,L,intrinsic neuron,acetylcholine,position
12159,AN06A015,VNC,0.4071025684851687,0.5929145236726385,-0.251090013518343,L,ascending neuron,gaba,position
12160,IN03A009,VNC,-0.3144972574855882,-0.48447410538092206,0.3963453858943083,L,intrinsic neuron,acetylcholine,position
12187,IN03B015,VNC,0.23886290535606072,-0.5080597293223736,0.26064452973258545,R,intrinsic neuron,gaba,position
12193,IN14B006,VNC,0.04449865593486334,-1.9988983327376975,0.24995416194042605,R,intrinsic neuron,gaba,position
12202,IN21A011,VNC,-0.9483692527619373,0.5303090572898053,-0.06320679957114222,L,intrinsic neuron,acetylcholine,position
12236,IN12A012,VNC,-0.09200397781127151,-0.6240502198673027,0.035345028512826886,L,intrinsic neuron,glutamate,position
12250,IN21A006,VNC,-0.7567444100874808,0.7173904936525941,0.05311776496729183,L,intrinsic neuron,glutamate,position
12253,IN12B005,VNC,-0.06808427987631493,-1.1784794194881676,0.7624904827757665,L,intrinsic neuron,gaba,position
12260,IN21A009,VNC,0.6987491648150163,0.5926472644778346,-0.20137980328480196,R,intrinsic neuron,glutamate,position
12281,IN06B026,VNC,-0.12307285920723464,-0.4779930699069254,-0.20051121090168902,L,intrinsic neuron,gaba,position
12299,IN21A014,VNC,-0.32378451450502665,-0.5879702285687649,0.26565563963516015,L,intrinsic neuron,glutamate,position
12302,IN16B005,VNC,-0.34048821418027564,1.557987476109825,-0.5338502416209581,L,intrinsic neuron,glutamate,position
12307,IN01A010,VNC,0.4167238994981121,0.3034060009012229,-0.11084575104495238,R,intrinsic neuron,acetylcholine,position
12312,IN06B013,VNC,-0.07790605528536135,-1.2791025063318675,0.6847180570878071,L,intrinsic neuron,gaba,position
12338,IN14A001,VNC,0.019175847227185853,1.4171418804481253,-0.6411548083347577,R,intrinsic neuron,glutamate,position
12342,nan,VNC,-0.10737138151250059,1.923798498997778,-0.4269465636993645,L,ascending neuron,gaba,position
12343,IN12B005,VNC,0.07403079696070358,0.17037773668753983,-0.6593284335814286,R,intrinsic neuron,gaba,position
12344,IN21A016,VNC,0.14599033516167628,-1.6130428702394457,0.9718212471059869,R,intrinsic neuron,acetylcholine,position
12360,IN03A002,VNC,-0.3100874807713225,-0.484540920179623,0.3990847926410492,L,intrinsic neuron,acetylcholine,position
12368,nan,VNC,0.37436331712168064,-1.3620864863185047,1.240550367481393,R,intrinsic neuron,acetylcholine,position
12399,IN06A017,VNC,0.04583495190888326,-1.7051136628494181,0.9423559208788477,R,intrinsic neuron,gaba,position
12412,IN20A.22A009,VNC,0.8897058595024628,0.8085258790807527,0.07189272340227171,R,intrinsic neuron,acetylcholine,position
12430,IN14A001,VNC,-0.25055549512873504,-1.6980981089858136,0.3045418524791398,L,intrinsic neuron,glutamate,position
12443,IN09A009,VNC,0.4800643286666563,0.0753002781360225,-0.31336140590767125,R,intrinsic neuron,gaba,position
12447,nan,VNC,0.03207110337647808,-0.9869882064111131,1.406785586649471,L,intrinsic neuron,acetylcholine,position
12452,IN06A007,VNC,0.41765930667992607,0.5877697841726619,-0.251090013518343,R,intrinsic neuron,gaba,position
12474,Acc. ti flexor MN,motor,0.4469241885109623,-1.8795671022577187,0.27313889708967165,R,motor neuron,glutamate,position
12479,IN16B001,VNC,0.2526935686871669,1.3636232266886275,-0.6934707957176376,R,intrinsic neuron,glutamate,position
12481,IN06A009,VNC,0.2027160992588219,-0.334675326693289,0.14959833429153005,R,intrinsic neuron,glutamate,position
12483,nan,VNC,0.10169212362291592,1.923798498997778,-0.3312009571608372,R,ascending neuron,acetylcholine,position
12510,IN03B025,VNC,-0.16155818325900834,-1.656071600602887,1.1015755861833212,L,intrinsic neuron,gaba,position
12515,IN14B005,VNC,-0.3406218437776776,1.437186320058424,-0.5297077241014964,L,intrinsic neuron,glutamate,position
12549,IN21A009,VNC,0.06434265114905915,-2.242772347996333,0.7163882716720792,R,intrinsic neuron,glutamate,position
12567,IN19A008,VNC,0.7747844057367497,0.8315769846325963,0.17485432820050656,R,intrinsic neuron,gaba,position
12569,nan,VNC,0.0886632378762217,-0.3251876252777476,1.105851733300185,L,intrinsic neuron,acetylcholine,position
12573,IN06A007,VNC,-0.5063893593548487,0.6154979256335752,-0.08579020153207888,L,intrinsic neuron,gaba,position
12582,IN09B003,VNC,-0.004209332318162748,1.1591031278648787,-0.5460773497832404,R,intrinsic neuron,glutamate,position
12585,Ti flexor MN,motor,-0.6591948039840266,-1.9165825007380706,0.9419550320866417,L,motor neuron,unknown,position
12591,IN02A016,VNC,-0.10028901285019501,0.7568112248861818,-0.2975262986155352,L,intrinsic neuron,glutamate,position
12596,IN16B007,VNC,0.6804419099709433,0.19823950774585516,-0.4898861040757027,R,intrinsic neuron,glutamate,position
12605,IN03A009,VNC,-0.36754820765417906,-1.4760725329024038,1.4677206830647793,L,intrinsic neuron,acetylcholine,position
12616,nan,VNC,-0.013496589337601193,-0.5013114346535731,1.238011405130755,L,intrinsic neuron,acetylcholine,position
12635,AN05A003,VNC,-0.3099538511739205,-0.5182155787249251,-0.3965458302904113,R,ascending neuron,acetylcholine,position
12639,nan,VNC,0.11973211927218484,1.923798498997778,-0.37369516913467066,R,ascending neuron,acetylcholine,position
12645,IN06B026,VNC,-0.07342946377239461,-1.1621766086051246,0.7238047143278897,L,intrinsic neuron,gaba,position
12677,AN10B001,VNC,-0.09300619979178644,1.923798498997778,-0.3461674720698603,L,ascending neuron,acetylcholine,position
12678,IN03A002,VNC,0.24995416194042605,-0.5080597293223736,0.28703637521947883,R,intrinsic neuron,acetylcholine,position
12693,ltm MN,motor,-0.8448063147753935,-0.3107556287583324,-0.26311667728452226,L,motor neuron,glutamate,position
12701,IN03B025,VNC,0.4731155896017527,-1.6264726447783457,1.088613515235328,R,intrinsic neuron,gaba,position
12704,Ti extensor MN,motor,-0.47785944030952343,1.4181441024286403,-0.28723681961558184,L,motor neuron,glutamate,position
12708,IN16B007,VNC,-0.47959662507574935,1.439925726805165,-0.33146821635564117,L,intrinsic neuron,glutamate,position
12711,AN06A038,VNC,-0.23752660938204082,-0.8901735630933698,0.8858306011778051,R,ascending neuron,gaba,position
12725,Acc. ti flexor MN,motor,0.3161676274531131,-2.1519042217629782,0.40904019764749755,R,motor neuron,glutamate,position
12739,nan,VNC,-0.15113507466165296,-1.2468977733579876,1.4962506021101045,L,intrinsic neuron,acetylcholine,position
